1	regen	drup	1.1210295349080341
2	wal	sloot	1.9553490967183829
3	hol	leeuw	1.5416701750566901
4	been	grond	1.4057858341756484
5	kat	spek	2.9705989242981685
6	duit	zak	1.5052991697442113
7	hoofd	hol	0.9803144017552183
8	leven	brouwerij	2.255015587099746
9	boter	vis	1.0336866472522965
10	spek	bonen	1.93348707196486
11	water	wijn	2.1645996240422853
12	water	zee	0.601426325163756
13	duivel	biecht	1.1468248313169342
14	kip	stok	2.864730331924006
16	maas	net	1.233497609285733
17	handdoek	ring	2.80613853718426
18	kont	krib	2.248807247402724
19	geld	balk	3.015113445777636
20	kind	badwater	2.4170060605446504
21	olie	vuur	1.9682286441364256
22	parel	zwijn	1.8448598720501483
23	roet	eten	3.0076329345408626
24	kop	wind	1.2331388612619938
25	druk	ketel	3.0073288506186207
26	onderste	kan	2.856644351665844
27	boter	hoofd	2.760995514509514
28	aal	staart	3.0151134457776365
29	appel	dorst	1.4102554542684702
30	bord	kop	0.9415604895807795
31	gat	hoofd	0.509303327446394
32	gat	hand	0.5505045306113404
33	stok	deur	2.009733821978399
34	stuk	kraag	2.2658211930921333
35	vinger	pap	1.3821509265095984
36	brood	plank	2.6611952278655733
37	geld	zak	2.507090829595047
38	haar	tand	0.9104190213656157
39	heft	hand	1.078723232426208
40	pap	been	1.4780550631509346
41	schaap	droog	2.740552752435943
42	hand	knip	1.4145123228075662
43	vinger	pols	1.9849805110762408
44	oog	zeil	0.4139193833713533
45	slag	arm	1.137889638172855
46	hoofd	water	1.621290922309131
47	voet	stuk	1.9942514205927717
48	gezicht	plooi	2.047266801760069
49	kat	boom	1.9418002215543937
51	oor	hoofd	0.39344391620977576
52	kat	zak	2.0652179426006163
53	appel	ei	1.747745009496535
54	ei	geld	2.0282543305449376
55	baard	keel	2.5838421859072995
56	kous	kop	2.670428043269664
57	hoofd	boei	0.5372962736814553
58	veeg	pan	2.4526373092088494
59	poot	grond	1.1719042980184902
60	deksel	neus	2.5037089911980517
62	waar	geld	0.7991528599057119
63	oog	naald	1.9927534878682562
65	aap	mouw	2.716999834936611
66	kink	kabel	2.9861320330969554
68	boer	kiespijn	2.813724929448224
69	god	frankrijk	0.3913708498325929
70	hand	tand	1.1990444325405512
71	vinger	plek	1.0336477078404684
72	vuur	scheen	3.0018702000008353
73	slak	zout	2.8994895049514406
75	neus	wind	1.695910152215629
76	ziel	arm	2.285527035727136
77	vuur	slof	3.015113445777636
78	been	lijf	0.6288499583762851
79	pas	plaats	-0.9706169397024988
80	mug	olifant	1.9927029826387324
81	luis	pels	0.72586522722291
82	blad	mond	2.5517417655532166
83	wind	zeil	1.8814038446331531
86	koe	kalf	0.6089504506226437
87	bok	schaap	0.9625762164823447
88	long	lijf	0.1640192009812189
89	adder	gras	2.1206840502698343
90	vlag	wimpel	0.7971348676330855
91	spijker	kop	1.7833339476307384
92	spijker	kop	1.7833339476307384
93	vlieg	klap	2.8844752873333
94	paard	wagen	1.4133270985990634
95	gat	lucht	2.3536582808524718
96	hak	tak	2.5722069949784006
97	hart	riem	2.604459753081178
98	kop	zand	2.1434169209856324
99	vuur	vlam	1.1533239893022742
100	rug	muur	2.816754282441966
101	zout	wond	3.015113445777636
102	advocaat	duivel	1.728314068506527
103	ster	hemel	1.4404292362933286
104	koe	hoorn	2.464880677859764
105	knol	citroen	1.5564278775222888
106	blok	slaap	2.7875663981366134
107	deur	huis	0.501734984511227
108	neus	boter	2.534825004250387
109	wal	schip	1.8218008380770803
110	daad	woord	2.311906935564893
111	hond	pot	1.0711371034399608
112	hemd	lijf	1.8719016054325561
113	hek	dam	1.8691546624371744
114	held	sok	3.0151134457776365
115	vogel	kat	2.0277728665507437
116	gesprek	dag	-0.24678463923094304
117	kind	rekening	0.9664074229913895
118	hoofd	wolk	1.8870646763396648
119	vel	been	1.1724032280537102
120	neus	feit	2.0509758295518297
121	zout	wond	3.015113445777636
122	boom	bos	0.7460552388071364
125	zak	as	2.4437972753342128
126	neus	boek	1.067114347588379
127	water	brood	2.0362355857132304
128	boel	stelt	2.329567051437797
129	deur	kier	1.2131063886533382
130	kogel	kerk	2.4079241598887915
145	zool	schoen	0.5564151479379948
163	bloed	water	-0.14475621465064234
164	eten	mond	0.8265554907093103
169	hand	haar	0.3820180784567466
177	hart	keel	1.7872908395623734
178	kaas	brood	0.9424880024592581
179	schrik	hart	1.6595302337526838
180	water	lip	1.654028042707453
182	brood	mond	2.5929694273098964
186	water	mond	0.28720977588624036
