1	regen	drup	1.1099771260387734
2	wal	sloot	1.9669915863749885
3	hol	leeuw	1.5428089529307887
4	been	grond	1.3921340342855475
5	kat	spek	2.9630186731922428
6	duit	zak	1.5019446728635222
7	hoofd	hol	0.9722176682316352
8	leven	brouwerij	2.1718665423250587
9	boter	vis	1.0396581231568989
10	spek	bonen	1.9364850559208984
11	water	wijn	2.134738112005049
12	water	zee	0.5834151703244267
13	duivel	biecht	1.147995025029516
14	kip	stok	2.87590272282267
16	maas	net	1.213169486715228
17	handdoek	ring	2.8133326092587847
18	kont	krib	2.249741129382264
19	geld	balk	3.015113445777636
20	kind	badwater	2.41388981759354
21	olie	vuur	1.96050318446151
22	parel	zwijn	1.8448796975441166
23	roet	eten	3.0062259768208848
24	kop	wind	1.2015852938513862
25	druk	ketel	3.0078084503557223
26	onderste	kan	2.855164255073008
27	boter	hoofd	2.7319732805420185
28	aal	staart	3.015113445777636
29	appel	dorst	1.4066223188949116
30	bord	kop	0.9344642303262669
31	gat	hoofd	0.5158800898652542
32	gat	hand	0.5270478011564211
33	stok	deur	2.0116935971013454
34	stuk	kraag	2.276860062286233
35	vinger	pap	1.3809334487294462
36	brood	plank	2.6695941175181597
37	geld	zak	2.5083234713866847
38	haar	tand	0.8073353293797024
39	heft	hand	1.0741301804878916
40	pap	been	1.4577056664147499
41	schaap	droog	2.7159046267849134
42	hand	knip	1.4031849090268842
43	vinger	pols	2.000991952884103
44	oog	zeil	0.4021468913041498
45	slag	arm	1.0707585872829586
46	hoofd	water	1.5920037607136877
47	voet	stuk	1.9818854545768971
48	gezicht	plooi	2.0505669369911543
49	kat	boom	1.9285017437606884
51	oor	hoofd	0.3864524269254761
52	kat	zak	2.0651633259354116
53	appel	ei	1.7426257597999124
54	ei	geld	1.9366385381984361
55	baard	keel	2.5924934898503706
56	kous	kop	2.6805308229503257
57	hoofd	boei	0.4939226559631735
58	veeg	pan	2.451959703093439
59	poot	grond	1.1661554764932263
60	deksel	neus	2.513996151210485
62	waar	geld	0.7324712770144283
63	oog	naald	1.9628002322898674
65	aap	mouw	2.724726842532978
66	kink	kabel	2.98864270894432
68	boer	kiespijn	2.8163059353281907
69	god	frankrijk	0.3454605258092035
70	hand	tand	1.1912759181442005
71	vinger	plek	1.033817220790612
72	vuur	scheen	3.002266620454189
73	slak	zout	2.9103358508072623
75	neus	wind	1.6356719998460951
76	ziel	arm	2.259224548147047
77	vuur	slof	3.015113445777636
78	been	lijf	0.6278938269583875
79	pas	plaats	-1.0004465792244055
80	mug	olifant	2.0001622241576262
81	luis	pels	0.725307550907107
82	blad	mond	2.529635851155753
83	wind	zeil	1.8799352794368849
86	koe	kalf	0.609332954157172
87	bok	schaap	0.9615835322205598
88	long	lijf	0.1570431956441859
89	adder	gras	2.123205305585509
90	vlag	wimpel	0.7895825994457445
91	spijker	kop	1.7900802275029557
92	spijker	kop	1.7900802275029557
93	vlieg	klap	2.8866241571838125
94	paard	wagen	1.4028850559833528
95	gat	lucht	2.345436567294764
96	hak	tak	2.573416973493856
97	hart	riem	2.606524226928855
98	kop	zand	2.140363918444167
99	vuur	vlam	1.154098583662293
100	rug	muur	2.8129890576055
101	zout	wond	3.015113445777636
102	advocaat	duivel	1.7236148281519739
103	ster	hemel	1.4380351796701245
104	koe	hoorn	2.472193028173147
105	knol	citroen	1.5608049304340945
106	blok	slaap	2.7674124745018176
107	deur	huis	0.4916925250087509
108	neus	boter	2.5160036569062427
109	wal	schip	1.8505233519673496
110	daad	woord	2.3222771464869005
111	hond	pot	0.894911176927646
112	hemd	lijf	1.873292894349398
113	hek	dam	1.8699413013304789
114	held	sok	3.015113445777636
115	vogel	kat	2.043016216569056
116	gesprek	dag	-0.3308902468138118
117	kind	rekening	0.9054873660689209
118	hoofd	wolk	1.8702941664893922
119	vel	been	1.1772119651500323
120	neus	feit	2.0260653784408538
121	zout	wond	3.015113445777636
122	boom	bos	0.7351518669763261
125	zak	as	2.4231532911863622
126	neus	boek	1.002873561992033
127	water	brood	2.0142948336070847
128	boel	stelt	2.3280949806521076
129	deur	kier	1.2166378706310166
130	kogel	kerk	2.3654233557139475
145	zool	schoen	0.5536325298460708
163	bloed	water	-0.18845929516312607
164	eten	mond	0.8107347925851568
169	hand	haar	0.2857148002720719
177	hart	keel	1.7933842702266467
178	kaas	brood	0.927513123311068
179	schrik	hart	1.671453055275027
180	water	lip	1.6001362438405136
182	brood	mond	2.5977863526362555
186	water	mond	0.2716177989317489
