1	regen	drup	1.0955387544039241
2	wal	sloot	2.143729528729309
3	hol	leeuw	0.9980794630625488
4	been	grond	0.6895158630752
5	kat	spek	2.999526189244468
6	duit	zak	1.5331000760048275
7	hoofd	hol	1.4625002319640736
8	leven	brouwerij	2.276085439468589
9	boter	vis	0.860640331116761
10	spek	bonen	0.8718276098706863
11	water	wijn	2.7961677451968083
12	water	zee	0.6222988951485473
13	duivel	biecht	1.1987409015561883
14	kip	stok	2.8338147468707175
16	maas	net	2.7620576645979296
17	handdoek	ring	2.7018472647780873
18	kont	krib	2.2073174598586265
19	geld	balk	3.015113445777636
20	kind	badwater	2.379281520240026
21	olie	vuur	1.5404253109194683
22	parel	zwijn	2.837719454913852
23	roet	eten	3.006422454675481
24	kop	wind	1.160212239802547
25	druk	ketel	2.8550364450707972
26	onderste	kan	2.8189866830149426
27	boter	hoofd	2.754119145113141
28	aal	staart	3.015113445777636
29	appel	dorst	2.757437899851953
30	bord	kop	0.9267269343501375
31	gat	hoofd	0.47235880882115966
32	gat	hand	0.5385039684674969
33	stok	deur	2.4797793169973787
34	stuk	kraag	2.2767773071665163
35	vinger	pap	1.3197885080008855
36	brood	plank	1.4158162814941637
37	geld	zak	1.0516512464935164
38	haar	tand	0.5265993025175099
39	heft	hand	1.0727955055484937
40	pap	been	2.0159643575170927
41	schaap	droog	2.6733539659738494
42	hand	knip	1.4456244129999831
43	vinger	pols	1.8134070102832882
44	oog	zeil	0.39152436708249605
45	slag	arm	1.106208575098555
46	hoofd	water	1.874916310985758
47	voet	stuk	1.8715225113170295
48	gezicht	plooi	2.028988345935981
49	kat	boom	2.154207937430136
51	oor	hoofd	0.40366358731981417
52	kat	zak	2.239377143563513
53	appel	ei	2.0041673713210226
54	ei	geld	1.9847839828290808
55	baard	keel	2.2592095051414325
56	kous	kop	2.594724353385516
57	hoofd	boei	0.033554280517355754
58	veeg	pan	2.467244714343137
59	poot	grond	1.2029617188832948
60	deksel	neus	2.049322057058652
62	waar	geld	0.14434618701440755
63	oog	naald	1.8879532644307355
65	aap	mouw	2.7008091045583202
66	kink	kabel	2.992670397179121
68	boer	kiespijn	-0.3819149334644842
69	god	frankrijk	0
70	hand	tand	1.2136906783203014
71	vinger	plek	0.8445174285336817
72	vuur	scheen	2.9978903525101726
73	slak	zout	2.90472353300799
75	neus	wind	1.7167644036911511
76	ziel	arm	2.2865043416249238
77	vuur	slof	3.007829407739072
78	been	lijf	0.33631655332838
79	pas	plaats	-1.0106784008155685
80	mug	olifant	2.4462756423042284
81	luis	pels	0.9526996422592477
82	blad	mond	2.4547998128527326
83	wind	zeil	1.6674642153102317
86	koe	kalf	0.760723003595011
87	bok	schaap	0.9963606098138347
88	long	lijf	0.0991882839396117
89	adder	gras	2.167887693073656
90	vlag	wimpel	1.1235306605240136
91	spijker	kop	2.1609231045187762
92	spijker	kop	2.1609231045187762
93	vlieg	klap	2.75346027323881
94	paard	wagen	1.222263732024076
95	gat	lucht	2.35568702258018
96	hak	tak	2.5552831667293128
97	hart	riem	2.532856872898664
98	kop	zand	2.151648152656176
99	vuur	vlam	0.5172122229270784
100	rug	muur	2.826294808216857
101	zout	wond	2.9871878069116837
102	advocaat	duivel	2.3864718082665006
103	ster	hemel	1.4160416590311624
104	koe	hoorn	2.0953680021694505
105	knol	citroen	1.5629174399323031
106	blok	slaap	2.795187526658916
107	deur	huis	0.846852887613954
108	neus	boter	2.4900523079709567
109	wal	schip	1.072414298393452
110	daad	woord	2.1078327199939837
111	hond	pot	0.7113092495382517
112	hemd	lijf	1.4226209530184397
113	hek	dam	1.7926193706928812
114	held	sok	1.4184518532545605
115	vogel	kat	1.8113418840893456
116	gesprek	dag	-0.16717724202013926
117	kind	rekening	0.7825273430530568
118	hoofd	wolk	2.1864318342250253
119	vel	been	1.613118710311151
120	neus	feit	2.104045024964617
121	zout	wond	2.9871878069116837
122	boom	bos	0.8434596954533357
125	zak	as	2.6421608212953682
126	neus	boek	0.8627981331339245
127	water	brood	2.0254944688512757
128	boel	stelt	2.342615184181215
129	deur	kier	1.1046019426624714
130	kogel	kerk	2.2866241362011377
145	zool	schoen	0.5540686720716061
163	bloed	water	0.04999233236940427
164	eten	mond	0.39776376717900314
169	hand	haar	-0.09633561555781964
177	hart	keel	1.8288594940573577
178	kaas	brood	0.7771090098272384
179	schrik	hart	1.6219313254786243
180	water	lip	1.6293059501804918
182	brood	mond	2.5796184341802584
186	water	mond	0.2576947181035769
